id,Acer_Capillipes,Acer_Circinatum,Acer_Mono,Acer_Opalus,Acer_Palmatum,Acer_Pictum,Acer_Platanoids,Acer_Rubrum,Acer_Rufinerve,Acer_Saccharinum,Alnus_Cordata,Alnus_Maximowiczii,Alnus_Rubra,Alnus_Sieboldiana,Alnus_Viridis,Arundinaria_Simonii,Betula_Austrosinensis,Betula_Pendula,Callicarpa_Bodinieri,Castanea_Sativa,Celtis_Koraiensis,Cercis_Siliquastrum,Cornus_Chinensis,Cornus_Controversa,Cornus_Macrophylla,Cotinus_Coggygria,Crataegus_Monogyna,Cytisus_Battandieri,Eucalyptus_Glaucescens,Eucalyptus_Neglecta,Eucalyptus_Urnigera,Fagus_Sylvatica,Ginkgo_Biloba,Ilex_Aquifolium,Ilex_Cornuta,Liquidambar_Styraciflua,Liriodendron_Tulipifera,Lithocarpus_Cleistocarpus,Lithocarpus_Edulis,Magnolia_Heptapeta,Magnolia_Salicifolia,Morus_Nigra,Olea_Europaea,Phildelphus,Populus_Adenopoda,Populus_Grandidentata,Populus_Nigra,Prunus_Avium,Prunus_X_Shmittii,Pterocarya_Stenoptera,Quercus_Afares,Quercus_Agrifolia,Quercus_Alnifolia,Quercus_Brantii,Quercus_Canariensis,Quercus_Castaneifolia,Quercus_Cerris,Quercus_Chrysolepis,Quercus_Coccifera,Quercus_Coccinea,Quercus_Crassifolia,Quercus_Crassipes,Quercus_Dolicholepis,Quercus_Ellipsoidalis,Quercus_Greggii,Quercus_Hartwissiana,Quercus_Ilex,Quercus_Imbricaria,Quercus_Infectoria_sub,Quercus_Kewensis,Quercus_Nigra,Quercus_Palustris,Quercus_Phellos,Quercus_Phillyraeoides,Quercus_Pontica,Quercus_Pubescens,Quercus_Pyrenaica,Quercus_Rhysophylla,Quercus_Rubra,Quercus_Semecarpifolia,Quercus_Shumardii,Quercus_Suber,Quercus_Texana,Quercus_Trojana,Quercus_Variabilis,Quercus_Vulcanica,Quercus_x_Hispanica,Quercus_x_Turneri,Rhododendron_x_Russellianum,Salix_Fragilis,Salix_Intergra,Sorbus_Aria,Tilia_Oliveri,Tilia_Platyphyllos,Tilia_Tomentosa,Ulmus_Bergmanniana,Viburnum_Tinus,Viburnum_x_Rhytidophylloides,Zelkova_Serrata
4,0.00298946272496,0.00535666407272,0.00162860056541,0.0330954282977,0.00225787975784,0.000463485071348,0.00177622182618,0.00670039960852,0.00320208456457,0.00427407600526,0.000367206155913,0.00330219833772,0.00161811093659,0.00168261533875,0.00467561001782,0.00280878816553,0.00386996094746,0.000611267032623,0.00664184865805,0.00344967691717,0.0113623280536,0.00096222718061,0.00519687609462,0.00216190772139,0.0042271350552,0.00160207167849,0.00983210022121,0.0143307546877,0.00301216334272,0.00322032252513,0.00176217939088,0.00562171095113,0.00838419240551,0.00400667590771,0.00370990749123,0.00390617340999,0.00676796658598,0.00127009451837,0.00567189373873,0.00234842206077,0.00225797607503,0.00508802020201,0.00215442982674,0.00283644822698,0.0032594608446,0.0107429248624,0.0141356493717,0.00136644985012,0.00229646098735,0.0061899377726,0.0094506025333,0.541609956076,0.00218320303405,0.00591250546711,0.000165632409627,0.00961331230374,0.00790666499244,0.00298517733909,0.00714787239132,0.0056474301284,0.00335687898823,0.00316230701671,0.0032639988325,0.00243181905176,0.00628882586364,0.00114142577032,0.00455323363002,0.00213042200895,0.000410369400669,0.00249422608726,0.000475563490685,0.00290368175562,0.00431395832095,0.000448206877783,0.0140877532031,0.00602598306774,0.00270324852838,0.00202710982151,0.00669642255246,0.00153458136212,0.00227149846576,0.00129322080975,0.00403864535156,0.00755179213754,0.0170957518446,0.00387001400639,0.000590250255286,0.00113752301812,0.00890391446061,0.00153716762946,0.0333220884329,0.00253129476958,0.00126487726048,0.00265502053684,0.00089295745181,0.00184699096682,0.00063025916659,0.00450253820502,0.000535376882568
7,0.0008014854316,0.000926818115466,0.00252068547698,0.00731367000303,0.0035963215422,0.000762786889151,0.0333703522962,0.00710904965488,0.00176923395391,0.00509201215965,0.00116377396793,0.00427883367619,0.000760719730416,0.00123844341126,0.00141976384551,0.00196023721302,0.00278518981551,0.0277067068239,0.00335686515828,0.00322060594538,0.0037288771016,0.000326812527504,0.00709910138813,0.00489861133807,0.00188839819341,0.00257870352995,0.00142459413422,0.00342330462619,0.0040365802982,0.000841066658074,0.0115411247125,0.00182288056335,0.000669062079903,0.00083005218981,0.00232165296946,0.00315572193019,0.00938229702552,0.000789480257945,0.00225950926469,0.005928443808,0.00706083094484,0.00091863491376,0.00241797560363,0.00225918188251,0.000922425170872,0.00233846396682,0.000552802530215,0.00680293299199,0.0119593674277,0.000873873381868,0.547648082718,0.00480239701463,0.00120431677373,0.00877549625444,0.00574922075496,0.0045436992008,0.00231609933445,0.00276389366887,0.00964280282607,0.003972838573,0.00318245925964,0.00763428504049,0.00169387584282,0.000832292093945,0.00655163802287,0.00376403747387,0.000972183733891,0.00358548846357,0.00202343608796,0.0175731660316,0.000443303425866,0.00289415226917,0.000524873689148,0.00216685423757,0.00285822797564,0.0020501161785,0.00900185709739,0.00113790830797,0.0210515435728,0.000850652981857,0.00625059045893,0.00478976599578,0.00647864632776,0.0135101967198,0.00435771068408,0.00188770245256,0.00607068629795,0.00555667149461,0.00106131324553,0.00407014826553,0.00189363134542,0.00227036473259,0.000377860644837,0.000317835118818,0.00492296917247,0.00291789150193,0.0282240929283,0.00254935648875,0.00407504869726
9,0.000852612025356,0.432857611314,0.00775347937416,0.0190513446802,0.0433640825102,0.00403863129798,0.00191980551532,0.00633011381004,0.00489814809139,0.0103654546474,0.00123149097359,0.0113712788125,0.000773070549805,0.0026752437457,0.00717888119846,0.00490973543078,0.0319304369399,0.000442755113211,0.0016710017328,0.00633032393999,0.000569639222553,0.00763153687182,0.00103062052431,0.00155106631935,0.00241269228527,0.0185525024498,0.00371177165503,0.00127100319604,0.00276628391021,0.00569597954612,0.00245594198829,0.00640483221996,0.00761716202307,0.0107938720944,0.00547826852208,0.0104595519267,0.000251325810318,0.00439309446303,0.00122342337555,0.00917654690652,0.00505719086659,0.00209726826657,0.00283043671176,0.00115248155008,0.00441140461977,0.00692639964262,0.00184603915554,0.00291521318502,0.00703259745976,0.00398154581263,0.00215316857343,0.00128880115721,0.00781778118712,0.0123801787322,0.000396005920457,0.00106817720995,0.0290876136745,0.00603790131224,0.00126775380906,0.00176136193558,0.00954497392393,0.00249159820551,0.00488833310486,0.00711377035469,0.00335436473421,0.00112413249944,0.00637474367508,0.00163395718917,0.000388264188989,0.00539947750192,0.00238565605412,0.00430065975183,0.00797131562581,0.00338054985993,0.00481961870713,0.00330235969848,0.00239480515082,0.00196694735929,0.00157048215752,0.00326237823474,0.00142978470944,0.00159965494329,0.00215440198447,0.00269116322926,0.00402027187331,0.0348136840523,0.00324676461093,0.00673276276988,0.00435749387444,0.00552399234706,0.0044585395807,0.00135547605385,0.00100837723335,0.00426771224631,0.002651389155,0.00267153707782,0.00216388488056,0.00643473702015,0.0258480465857
12,0.000266929661368,0.0422623460417,0.00326853467229,0.00190005953279,0.0040099427582,0.000520395213059,0.00149962567206,0.00131655134764,0.00175336364319,0.0112247937609,0.00363597855777,0.00349880814572,0.0163148727471,0.0285795953746,0.00122965641223,0.00804309851807,0.00151883491057,0.002607879233,0.00361243656569,0.445385340588,0.00312518950294,0.00430956679091,0.0188110393858,0.00449061864572,0.00206252584924,0.00546152375631,0.0013247809992,0.0271114470825,0.00475070460727,0.00153710149964,0.000703651618919,0.00579475036173,0.00448186907907,0.00328561014642,0.00560782134458,0.00336543482716,0.00904088543959,0.00231940399556,0.00252073500377,0.00236785992074,0.00185269909812,0.0047588380333,0.00306345343612,0.000815486258042,0.00214785648243,0.00210733403653,0.00188159619735,0.0371984118483,0.000306852736412,0.000536672953886,0.00326421482783,0.00332366174054,0.00451184224948,0.00394941677696,0.00835415108842,0.00136022972663,0.000871961241942,0.00244650658191,0.0107521549094,0.00534135578226,0.00274140041084,0.00240121592047,0.00976184316243,0.00675707303629,0.00482789060408,0.00701592621716,0.00275978678029,0.00287951310157,0.000863713058822,0.000689370649236,0.000834783003689,0.00105146619665,0.000776361990713,0.0039270811202,0.00251607698181,0.00404122461062,0.000908215272145,0.00599460847234,0.00503509564661,0.00075980375975,0.00476154515845,0.00158754003554,0.0186071355877,0.00107449884777,0.00310839268648,0.00530300774715,0.00450700224254,0.00108938089572,0.00287989941634,0.00302186774029,0.00229259732392,0.002492038932,0.00319152653053,0.00363000283546,0.000801777315452,0.0526678653729,0.0014284354623,0.00197801901371,0.0252687576409
13,0.00399518799367,0.00160717050985,0.00333695137055,0.000316344925813,0.00235197859761,0.000926665648416,0.00314679271028,0.0023736026441,0.00177853978385,0.00792122702491,0.00353305842716,0.0307893446869,0.00792967033296,0.0128128320032,0.607159786347,0.00487861415082,0.0190271098458,0.000759512873745,0.00174944865658,0.000326618484955,0.00197623481436,0.00234520978055,0.00712735875221,0.00180881276104,0.00145608148391,0.00242891692636,0.00346875274679,0.00161514391592,0.00108569739938,0.00112727387084,0.00298198351705,0.00231359581496,0.00340326796436,0.00137012910942,0.00519515088035,0.00571081570887,0.00343423394411,0.00161577270766,0.0100214799124,0.00245394014907,0.00473560649378,0.00254845744699,0.00442360460669,0.00655042851843,0.000812746161871,0.00456299710546,0.000278501301084,0.00267284513399,0.00807638402951,0.00426715432888,0.00305402685068,0.00113965385552,0.00358572729363,0.00560339263063,0.00646902488288,0.000316823052916,0.000608581565996,0.00301519362451,0.000909228282506,0.000994330099675,0.00389409581968,0.00222321911355,0.000979389574394,0.00916535217414,0.00350248377168,0.000682570298396,0.00383308464983,0.00293830802931,0.00358666467655,0.00135233727214,0.0076428144736,0.00444120777932,0.00167375011292,0.000391989205994,0.00644303804283,0.00121158105475,0.00292183973315,0.00259676468957,0.00174010991681,0.0051415063155,0.00146624349289,0.00165245131571,0.00609154152952,0.00602599736179,0.00207541328617,0.00118315627522,0.000764327745849,0.00349860620584,0.00333741532656,0.00457881283982,0.00588620179785,0.0032918593475,0.00205501476792,0.00620023147563,0.00569959781294,0.00587399521433,0.0217661580639,0.00515016853979,0.00275568445338
16,0.00968517825068,0.0023709904806,0.00258331280714,0.224302782128,0.00379898646143,0.0024201360252,0.00423443236641,0.0116823104809,0.00285108183078,0.00242456292471,0.00182256890547,0.00297637652911,0.00633473020751,0.0058335852297,0.00543626690887,0.00967761258107,0.00504751968562,0.00268772395356,0.00420158368893,0.00944654275083,0.012230873905,0.00968174340961,0.00819584482621,0.00408328953129,0.00723904614433,0.00423601694148,0.0102979263882,0.00276003241978,0.00218878069095,0.00111139606841,0.00406678148872,0.00217029724555,0.00802580170006,0.00223731924324,0.00744678927709,0.00538469232374,0.00486234431279,0.00368639286868,0.00547083808298,0.0057281723786,0.0107408920324,0.0195886651727,0.0119494813496,0.0333793582303,0.00375763216492,0.0123377559043,0.00591389200237,0.00195343318974,0.00245034446128,0.00360393341132,0.00183936865293,0.00546690340611,0.0434402505449,0.00471897713897,0.00174451854575,0.00751292598233,0.00316794833423,0.0108842091908,0.013278449934,0.0047211913563,0.00312734748096,0.00205393860288,0.0120505821953,0.00424207897745,0.00167730399792,0.00474774315968,0.00111732046208,0.0211018893541,0.00503935733481,0.00408956850525,0.00259071067695,0.011184008538,0.00378542671619,0.00307252410506,0.00391996039178,0.00789527922614,0.00409316802541,0.00477293813075,0.00212317804732,0.0042856205368,0.00101198610147,0.00679823346685,0.00736589230762,0.0736189608856,0.00255003305434,0.00605570373205,0.0586361304797,0.00199302694793,0.00143815368525,0.0086877444277,0.0103981911057,0.00216219789674,0.00177053342456,0.0234184499947,0.0166334946569,0.00406082171026,0.00559958863326,0.0177480720269,0.0097100465492
19,0.00796876022014,0.00440460674333,0.00325053069451,0.39352768274,0.00336537301824,0.00178865230927,0.00589399327037,0.00354169790039,0.00328837790632,0.00482864443731,0.00199468369806,0.00249538637865,0.00904337328529,0.00645965957855,0.00562769476731,0.00818522590364,0.0154989274186,0.00167470980791,0.00537855322822,0.00607620277775,0.0102530660702,0.00406387939747,0.00340294439128,0.00373074554274,0.00644743085914,0.00762329844538,0.00172242519079,0.00213929704176,0.00482924599302,0.00134367212261,0.00128359263549,0.0106388427779,0.00912584735405,0.00249524741506,0.00559134879184,0.00629237766473,0.00539087616288,0.00413182259944,0.0104327526626,0.008260338849,0.00303623636616,0.0106332191704,0.00789706003839,0.011668641092,0.00588414528326,0.00779393790884,0.00821124059023,0.00278972059715,0.00187312216511,0.00395973092958,0.0165125169471,0.00572607673644,0.00897410070916,0.0058731372059,0.000899305602254,0.00185006771378,0.011099861059,0.00668776244051,0.0156191521348,0.00890994110689,0.0082585319493,0.00325458414035,0.0042906153196,0.0057602268174,0.00638745612367,0.0261888368069,0.00277829312369,0.00930464471378,0.00739641110315,0.00246031112675,0.00124670989911,0.00415537374379,0.00232546994333,0.00214875473417,0.00224427403975,0.00409380013382,0.00830070792873,0.00406698530223,0.00115955912293,0.00122662910769,0.00205355623005,0.00638702451689,0.0065036867571,0.00901261977716,0.00410934243679,0.00487695173515,0.00525859024104,0.0109320331318,0.00170290669777,0.00573641781899,0.00805127836761,0.00781724681476,0.00371801043048,0.00394526640345,0.0326846275768,0.00265903841687,0.00246334082309,0.00701686230772,0.0186322604883
23,0.00148645211334,0.00554259257791,0.00514866932861,0.0084471113598,0.00241674573056,0.0303302065643,0.00323575127159,0.00304174908339,0.00116288300936,0.00314055588174,0.000361091525179,0.00222090974952,0.00525217741941,0.00608532145485,0.00359697994105,0.0219574926232,0.00245785709506,0.00197775653118,0.00779486447999,0.00151218101057,0.0175810270573,0.000332318372704,0.000633678377369,0.00119139178472,0.00232189151911,0.00288686953936,0.00277575296785,0.00313916873769,0.478356807425,0.0322816189882,0.00900104521586,0.00398085186364,0.000873530934053,0.00112740765863,0.00297815274778,0.00262046233181,0.00125243864948,0.0126698340777,0.00146273665222,0.00658101026406,0.00081118899766,0.00139754753382,0.045132291494,0.00383501020859,0.00155231355166,0.00272985550424,0.000588688579025,0.00116179440368,0.00715978526894,0.00147246322421,0.00234458982315,0.00632901817128,0.00127162012703,0.0044223091612,0.000445186424119,0.0204142125667,0.0281055175505,0.00287422837946,0.00365251527388,0.000672158546328,0.00180717654272,0.00338492371945,0.00149719859196,0.00502921067626,0.00133176882524,0.0067242547574,0.0144266908759,0.000705329367298,0.000634300451343,0.00210267520157,0.00312506855626,0.00321232392139,0.000524536893537,0.00185134101588,0.00177528123654,0.000700457379325,0.0118555563708,0.000666393672758,0.00276625921483,0.0015770009617,0.0158899536069,0.00698726468908,0.00269949479133,0.000106806140847,0.00697529415057,0.00264431141636,0.000688962425364,0.0106017015713,0.00282176985186,0.00193943164213,0.0022097660539,0.0129864323553,0.00116184817015,0.00746791713379,0.00112422099602,0.00112612118965,0.00255967855213,0.00125707417893,0.0154645641476
24,0.0120358740636,0.0061846636558,0.00515598364983,0.000901125933331,0.00124388939583,0.0147073101809,0.00422233666783,0.00465307650899,0.0246832941877,0.00246708078369,0.0135694222772,0.00221438012059,0.00101660679936,0.00380918128263,0.0013098589179,0.00271465601707,0.00574507824732,0.00233563802895,0.00348942738426,0.00262257793609,0.00258749874348,0.00388809015175,0.000206543103738,0.0055567266247,0.000746488865186,0.00286956271756,0.00970706479379,0.00190397795766,0.00155440916807,0.000851582973042,0.0013877008642,0.00338547437994,0.00330028190391,0.0034473188248,0.00413137487357,0.0017999183563,0.00298696344667,0.00224799099369,0.00266179153569,0.0271165631279,0.000844294480378,0.00106836721151,0.00187987126024,0.00307338421175,0.00226601589084,0.00346269669255,0.000326608273925,0.00267135336523,0.00250729815114,0.00267301399356,0.00171042999658,0.00462450896596,0.00301291143197,0.000666358255503,0.00574049009745,0.00180783189146,0.00177847473804,0.00171621497107,0.0156080587489,0.00632240876888,0.00283729212543,0.00371940137347,0.00147988192756,0.00191609878348,0.00239211559875,0.00274086054608,0.00138388452425,0.000108485408043,0.000835487191707,0.0150920996205,0.00901592010986,0.00210167650305,0.0113986468988,0.00288246924018,0.00629792050788,0.00187278031991,0.00117013611112,0.00433479065033,0.00630512865128,0.00416862125745,0.00209826555926,0.00220037845177,0.00232886735509,0.00386758884012,0.606551674743,0.00378397933308,0.00182226577677,0.000665525162695,0.0010573907271,0.00485371304845,0.00158820798211,0.00246768742134,0.00484526675537,0.00160149005332,0.00401726967328,0.00311446709582,0.00294828626904,0.00457477335345,0.00237982820795
28,0.0100225687585,0.00456388363097,0.00647202005471,0.00477436290728,0.00180374490641,0.00511986800019,0.00855431175227,0.0232914206689,0.570806994388,0.00141024078774,0.00988154993828,0.0104660045636,0.00700723715639,0.0011947261359,0.0105755649876,0.00416618769663,0.0124644986687,0.0032995460247,0.00475456050744,0.00598513193184,0.00106339919976,0.00403420976094,0.0011640242343,0.00484378033262,0.0021802593639,0.00135889348849,0.000940588881336,0.00102794532726,0.00151758175868,0.00122976339703,0.00103514358052,0.00154161935053,0.00473012980252,0.0168790510411,0.00477140625868,0.00260059814043,0.00191708594247,0.00137462765947,0.00149620652006,0.00729108631146,0.0124341351666,0.000961195673286,0.00294454802584,0.00100388516761,0.00457194923732,0.000813132792901,0.00132070074762,0.00606692860572,0.00659916655773,0.00063943731279,0.00189194748852,0.000579608551169,0.00227685677364,0.00634851755259,0.00343451818015,0.00904787782061,0.00383162950728,0.00128415964516,0.000931004499786,0.00159260302076,0.0029681210122,0.00373977036482,0.00336887071912,0.00228213865447,0.00354756400111,0.00338174730277,0.00173910583729,0.000871023003506,0.00196114100169,0.00225039359087,0.00138774416096,0.00141908525951,0.0052411822673,0.00235957096569,0.00434585602063,0.00534435504047,0.00124735139391,0.00174091841529,0.00854365769287,0.000547555713644,0.00131941262604,0.0019105849758,0.00744569471212,0.00619943947745,0.00701467426887,0.00689662779128,0.0091927376624,0.00353445968758,0.00141524236383,0.00596036895035,0.00246989027051,0.00559700294339,0.00377213571168,0.00415201900885,0.0271728662801,0.00574657708509,0.000663724534857,0.000822055491651,0.00224170759577
