Id,SalePrice
1461,124000.0
1462,165580.0
1463,185100.0
1464,196600.0
1465,178228.0
1466,193880.0
1467,183800.0
1468,179800.0
1469,172400.0
1470,126300.0
1471,209600.0
1472,98780.0
1473,97580.0
1474,147000.0
1475,106800.0
1476,281380.0
1477,234940.0
1478,253260.0
1479,259160.0
1480,446948.8
1481,333725.6
1482,191800.0
1483,191960.0
1484,182780.0
1485,206735.6
1486,187400.0
1487,368008.8
1488,257260.0
1489,183740.0
1490,245617.2
1491,199820.0
1492,95000.0
1493,182450.0
1494,234050.0
1495,298000.0
1496,240780.0
1497,159620.0
1498,159986.6
1499,160846.6
1500,160846.6
1501,173300.0
1502,156800.0
1503,228823.4
1504,229035.6
1505,221280.0
1506,182300.0
1507,267791.6
1508,177300.0
1509,163250.0
1510,138950.0
1511,141600.0
1512,180880.0
1513,175400.0
1514,135580.0
1515,204180.0
1516,128300.0
1517,133880.0
1518,131301.0
1519,221080.0
1520,131500.0
1521,124500.0
1522,164500.0
1523,113200.0
1524,130090.0
1525,125900.0
1526,122700.0
1527,133620.0
1528,144900.0
1529,140580.0
1530,156580.0
1531,145800.0
1532,103500.0
1533,124960.0
1534,118880.0
1535,156826.8
1536,125400.0
1537,84398.6
1538,149600.0
1539,149880.0
1540,126900.0
1541,124920.0
1542,151776.8
1543,163090.0
1544,94450.0
1545,90920.0
1546,142100.0
1547,150400.0
1548,127550.0
1549,114180.0
1550,138380.0
1551,133500.0
1552,155980.0
1553,105280.0
1554,128500.0
1555,182800.0
1556,88600.0
1557,102500.0
1558,104600.0
1559,78100.0
1560,121200.0
1561,129100.0
1562,137230.0
1563,130600.0
1564,166360.0
1565,184280.0
1566,219020.0
1567,88398.6
1568,229500.0
1569,131560.0
1570,139330.0
1571,129000.0
1572,131100.0
1573,196880.0
1574,147620.0
1575,243837.2
1576,226300.0
1577,192860.0
1578,132860.0
1579,140080.0
1580,198800.0
1581,144490.0
1582,141000.0
1583,324210.6
1584,215380.0
1585,143500.0
1586,104150.0
1587,117200.0
1588,136100.0
1589,94598.6
1590,134900.0
1591,93420.0
1592,146180.0
1593,149700.0
1594,132750.6
1595,83900.0
1596,151500.0
1597,140750.6
1598,208800.0
1599,152100.0
1600,174220.0
1601,80300.0
1602,142015.0
1603,111880.0
1604,233680.0
1605,270565.6
1606,183600.0
1607,140701.0
1608,193280.0
1609,192860.0
1610,191440.0
1611,138150.0
1612,194300.0
1613,183500.0
1614,146380.0
1615,79380.0
1616,84080.0
1617,100380.0
1618,125900.0
1619,123240.0
1620,178330.6
1621,186050.0
1622,162600.0
1623,198480.0
1624,228135.6
1625,114801.6
1626,174680.0
1627,213435.6
1628,248100.0
1629,180600.0
1630,275612.2
1631,195140.0
1632,216640.0
1633,182700.0
1634,207400.0
1635,203740.0
1636,168424.8
1637,208300.0
1638,200700.0
1639,157600.0
1640,200800.0
1641,168780.0
1642,220135.6
1643,188800.0
1644,204000.0
1645,231674.4
1646,153880.0
1647,148700.0
1648,143250.0
1649,140000.0
1650,137780.0
1651,124480.0
1652,93780.0
1653,93780.0
1654,142000.0
1655,137260.0
1656,142000.0
1657,153000.0
1658,147000.0
1659,141580.0
1660,163680.0
1661,358930.8
1662,380202.2
1663,349885.2
1664,414942.0
1665,309500.0
1666,358565.6
1667,308456.0
1668,320585.2
1669,324180.4
1670,331185.2
1671,248580.0
1672,450271.0
1673,291100.0
1674,257040.0
1675,224500.0
1676,212900.0
1677,218200.0
1678,448737.2
1679,393095.8
1680,247180.0
1681,236520.0
1682,341085.2
1683,191880.0
1684,188508.0
1685,177406.0
1686,183740.0
1687,179408.0
1688,188100.0
1689,199900.0
1690,206340.0
1691,195960.0
1692,235000.0
1693,197870.0
1694,213235.6
1695,178100.0
1696,263100.0
1697,184798.0
1698,341052.2
1699,249550.0
1700,247800.0
1701,260900.0
1702,250240.0
1703,280280.0
1704,329181.0
1705,187600.0
1706,370057.4
1707,189586.8
1708,210616.0
1709,252320.0
1710,230462.4
1711,267185.6
1712,237060.4
1713,263480.0
1714,211400.0
1715,206040.0
1716,190216.0
1717,161400.0
1718,125820.0
1719,209020.0
1720,179050.0
1721,170800.0
1722,114520.0
1723,182580.0
1724,207216.0
1725,222080.0
1726,183980.0
1727,182461.0
1728,180300.0
1729,165030.0
1730,123964.4
1731,133350.0
1732,139950.0
1733,118350.0
1734,123250.0
1735,129800.0
1736,121960.0
1737,251223.4
1738,187600.0
1739,285800.0
1740,189480.0
1741,197900.0
1742,170280.0
1743,161880.0
1744,259523.4
1745,160700.0
1746,223840.0
1747,217100.0
1748,216300.0
1749,185300.0
1750,137090.0
1751,204390.0
1752,124570.0
1753,147580.0
1754,184100.0
1755,171780.0
1756,232223.4
1757,120101.6
1758,147580.0
1759,166100.0
1760,163980.0
1761,165200.0
1762,164780.0
1763,144890.0
1764,121050.0
1765,149600.0
1766,194500.0
1767,250574.4
1768,136200.0
1769,139600.0
1770,137500.0
1771,140700.0
1772,134640.0
1773,131576.6
1774,133501.0
1775,130300.0
1776,141500.0
1777,120500.0
1778,133800.0
1779,106560.0
1780,192640.0
1781,114001.6
1782,98601.6
1783,159600.0
1784,125100.0
1785,120081.6
1786,109800.0
1787,141700.0
1788,71620.0
1789,95000.2
1790,99080.0
1791,151680.0
1792,150700.0
1793,143700.0
1794,134600.0
1795,119501.6
1796,97298.6
1797,139800.0
1798,119501.6
1799,118600.0
1800,124950.0
1801,142880.8
1802,128100.0
1803,176000.0
1804,148100.0
1805,131380.0
1806,135586.8
1807,130740.0
1808,128320.0
1809,102300.0
1810,155200.0
1811,122350.0
1812,88800.0
1813,118250.0
1814,93596.0
1815,80400.0
1816,91255.2
1817,102480.0
1818,159590.8
1819,159226.8
1820,68980.0
1821,112600.0
1822,157100.0
1823,59180.0
1824,128160.0
1825,150580.0
1826,80200.0
1827,107980.0
1828,196900.0
1829,127480.0
1830,144500.0
1831,143580.0
1832,126300.0
1833,151000.0
1834,136886.8
1835,110960.0
1836,103696.0
1837,82080.0
1838,137900.0
1839,139380.0
1840,135720.0
1841,165860.0
1842,122120.0
1843,136500.0
1844,160200.0
1845,146600.0
1846,143800.0
1847,165100.0
1848,66860.0
1849,94638.6
1850,121450.0
1851,151840.0
1852,134980.0
1853,145800.0
1854,148500.0
1855,156800.0
1856,220735.6
1857,139640.0
1858,123755.0
1859,115524.4
1860,169659.2
1861,115524.4
1862,280300.0
1863,280300.0
1864,280300.0
1865,369958.6
1866,339957.4
1867,234160.0
1868,268780.0
1869,244480.0
1870,210380.0
1871,234370.0
1872,178488.0
1873,230300.0
1874,140000.0
1875,199380.0
1876,220435.6
1877,208680.0
1878,206256.0
1879,118750.0
1880,145090.0
1881,324180.0
1882,239200.0
1883,186380.0
1884,215140.0
1885,228780.0
1886,233100.0
1887,206080.0
1888,313075.8
1889,177508.0
1890,138290.0
1891,142180.0
1892,109301.6
1893,132300.0
1894,127620.0
1895,140000.0
1896,125500.0
1897,152480.0
1898,135080.0
1899,134200.0
1900,147715.0
1901,154000.0
